,0x,0y,1x,1y,2x,2y,3x,3y,Unnamed: 8
0,2.9695279206048455,1.7926354830241924,0.030472079395154505,1.7926354830241924,0.030472079395154505,1.2073645169758076,2.9695279206048455,1.2073645169758076,
1,2.9665279208235917,1.7926366286577935,0.03347207649692496,1.792631312968117,0.033472079247449216,1.2073654583742224,2.96652792229988,1.2073613279002928,
2,2.963527921091563,1.7926353606562297,0.03647207639133376,1.7926305170116408,0.03647207688319565,1.2073692247405399,2.9635279223011555,1.207361415372758,
3,2.9605279218586054,1.7926375059421333,0.03947207551476617,1.7926282236724833,0.03947207653113072,1.2073706781464926,2.9605279318364355,1.2073538515383837,
4,2.957527939126397,1.792647684667637,0.042472074139243254,1.792631096499644,0.0424720722195322,1.2073655919325572,2.957527934127733,1.2073501437381848,
5,2.9545279457679006,1.7926539972723712,0.04547207193303837,1.792627458199901,0.04547207041856138,1.2073623047114956,2.9545279439626917,1.2073424619639161,
6,2.95152794968549,1.7926588455215295,0.04847206970092688,1.7926311177989596,0.04847206548328997,1.2073568630569367,2.9515279462416695,1.2073387641458888,
7,2.9485279498264436,1.7926579258891033,0.05147206894340095,1.7926289858623496,0.051472053243985405,1.2073482935950013,2.9485279505435176,1.2073336836861217,
8,2.945527949944183,1.7926570853908792,0.05447206544258876,1.7926335689683903,0.05447203548750834,1.20733797184384,2.945527953445363,1.2073295110296827,
9,2.9425279532247104,1.7926526488211414,0.057472061811959296,1.7926382362763553,0.0574720323944935,1.2073336639349286,2.9425279534706554,1.207329121472482,
10,2.9395279555515055,1.7926489124102254,0.06047206179678799,1.7926385379843361,0.06047202824864906,1.2073286764456448,2.9395279558276224,1.2073253609140975,
11,2.9365279570958176,1.7926519563995027,0.06347206178918885,1.7926383244560702,0.06347202735424151,1.2073263598868849,2.936527957677237,1.2073220295955038,
12,2.933527968043699,1.7926600611616375,0.06647205826602143,1.7926429221720945,0.06647202409188169,1.2073307841550938,2.933527958083582,1.207320468164185,
13,2.9305279746673802,1.79266636529057,0.06947205652343369,1.7926461556723696,0.06947202283608589,1.2073280392012073,2.9305279598416356,1.2073172203464368,
14,2.927527975344889,1.7926683814876572,0.0724720558042411,1.7926482329673379,0.07247202278122167,1.2073286129484233,2.9275279598829353,1.2073177181382,
15,2.924527978565231,1.79266398580327,0.07547204280941022,1.792657062962623,0.07547201466373976,1.2073216340641892,2.924527960343348,1.2073193802079945,
16,2.9215279852161986,1.7926576687023523,0.07847203899772737,1.7926618452300902,0.07847200650433095,1.2073146371801298,2.9215279603554487,1.2073196496607075,
17,2.9185280045596778,1.7926468955644754,0.08147203742930875,1.7926649128854233,0.08147200257842435,1.207309783787099,2.918527965688913,1.2073139927394279,
18,2.915528011372969,1.7926405018409883,0.08447203358453659,1.7926697158655314,0.0844720003034003,1.2073060891778558,2.9155279701389554,1.2073088255125797,
19,2.912528011643984,1.7926392266583466,0.08747201127714233,1.7926812849565579,0.08747200022025736,1.2073067954773096,2.912527990811463,1.207297688429518,
20,2.9095280116443782,1.7926392752960831,0.09047200652168286,1.792686626560767,0.0904720002109165,1.2073070322166546,2.909527993249634,1.207293863639599,
21,2.9065280129682245,1.7926420936422591,0.09347200652166898,1.7926866356516884,0.09347200020738033,1.2073068865571785,2.906527994036927,1.2072916902188287,
22,2.9035280131146806,1.7926430310509867,0.09647200611335194,1.7926882008678926,0.09647199922562222,1.2073093136023707,2.903527995826635,1.2072884132927881,
23,2.9005280134456877,1.7926444403226265,0.09947199975094456,1.7926943794117551,0.09947199918953675,1.2073097789114966,2.900527997654489,1.207291724957018,
24,2.8975280181948606,1.792639102250609,0.10247198686931469,1.7927031708629046,0.1024719990169638,1.2073087613471092,2.8975279995462655,1.207288355883449,
25,2.8945280200603696,1.7926357566487017,0.10547198481184727,1.7927066843797235,0.10547199341768887,1.2073029651743963,2.894528004619617,1.207282838629967,
